,movie_id,movie_title,genres,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,n_ratings_test,average_ratings_test,n_ratings_train,average_ratings_train,ordered_id
7388,7621,Vengo (2000),Drama|Musical,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,9,3.3333333333333335,10117
7389,7622,Midnight (O Primeiro Dia) (1998),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3.8,10330
7390,7623,If You Only Knew (2000),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,7,3.5,10285
7391,7624,School Ties (1992),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,3.316666666666667,303,3.453795379537954,3140
7392,7625,Girl (1998),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3.625,20,3.225,8850
7393,7626,Switch (1991),Comedy|Crime|Fantasy,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5,2.6,66,2.8181818181818183,8368
7394,7627,Just Write (1997),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,7,2.642857142857143,9795
7395,7636,Raising Cain (1992),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,10,3.0,98,2.8979591836734695,7875
7396,7637,Irma Vep (1996),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3.75,64,3.234375,7633
7397,7638,Buck Privates (1941),Comedy|Musical,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.0,27,3.2962962962962963,8414
7398,7639,Nice Guys Sleep Alone (1999),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,6,2.4166666666666665,10371
7399,7644,Divorce Iranian Style (1998),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,3,4.0,9699
7400,7645,Iron & Silk (1990),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,13,3.0384615384615383,9834
7401,7646,Rose Red (2002),Horror|Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,12,2.9583333333333335,118,2.9279661016949152,6345
7402,7647,Noises Off... (1992),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3.65,143,3.6888111888111887,4803
7403,7648,Wildflowers (1999),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.5,10,2.9,9433
7404,7649,Babylon 5: In the Beginning (1998),Adventure|Sci-Fi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53,3.7830188679245285,490,3.664285714285714,4371
7405,7650,Witchfinder General (a.k.a. The Conquerer Worm) (1968),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4.5,51,3.3529411764705883,8672
7406,7675,"Canterville Ghost, The (1944)",Comedy|Fantasy,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2.7,44,3.409090909090909,8692
7407,7697,"Prince and the Showgirl, The (1957)",Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.5,34,3.073529411764706,8311
7408,7698,"China Syndrome, The (1979)",Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,49,3.673469387755102,455,3.6483516483516483,638
7409,7699,Who the Hell Is Juliette? (¿Quién diablos es Juliette?) (1997),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2.6666666666666665,5,3.6,7398
7410,7700,"Wages of Fear, The (Le Salaire de la peur) (1953)",Action|Adventure|Drama|Thriller,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,32,4.0,229,4.163755458515284,3942
7411,7701,Look Who's Talking Too (1990),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,76,1.9276315789473684,725,1.9427586206896552,589
7412,7702,"Bells of St. Mary's, The (1945)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,3.2857142857142856,81,3.537037037037037,7544
7413,7703,You Light Up My Life (1977),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0.5,25,1.82,9366
7414,7704,"Delta Force, The (1986)",Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.3,99,2.388888888888889,6125
7415,7705,Pat and Mike (1952),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,4.055555555555555,136,3.7794117647058822,6408
7416,7706,Animal Crackers (1930),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4.142857142857143,406,4.003694581280788,2967
7417,7707,"He Said, She Said (1991)",Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,15,2.966666666666667,96,2.8645833333333335,7393
7418,7708,Bedazzled (1967),Comedy|Fantasy,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,34,3.3529411764705883,193,3.430051813471503,6255
7419,7713,Cat People (1942),Drama|Horror|Romance|Thriller,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,14,3.7142857142857144,117,3.5427350427350426,6194
7420,7714,Camelot (1967),Drama|Musical|Romance,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,20,3.575,139,3.629496402877698,5462
7421,7716,"Lonely Guy, The (1984)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3.7083333333333335,58,3.3879310344827585,4505
7422,7719,"Comedy of Terrors, The (1964)",Comedy|Horror,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3.375,13,3.0,8913
7423,7720,"Four Musketeers, The (1974)",Action|Adventure|Comedy|Romance,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,32,3.53125,299,3.6270903010033444,6357
7424,7723,Good Guys Wear Black (1978),Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.8,25,2.42,4631
7425,7724,Steel Dawn (1987),Action|Sci-Fi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2.0,29,2.1206896551724137,5826
7426,7725,On Deadly Ground (1994),Action|Adventure|Thriller,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1.35,120,1.9375,6710
7427,7726,Boy Meets Girl (1998),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,5,3.1,9994
7428,7727,Protocol (1984),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.5555555555555554,40,2.6625,6041
7429,7728,"Postman Always Rings Twice, The (1946)",Crime|Drama|Film-Noir|Thriller,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,40,3.5625,240,3.810416666666667,956
7430,7730,Matinee (1993),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9,3.3333333333333335,54,3.2685185185185186,7110
7431,7738,That's The Way I Like It (a.k.a. Forever Fever) (1998),Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4.0,6,3.75,8999
7432,7739,Virtual Sexuality (1999),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1.6,21,2.857142857142857,7029
7433,7742,Baxter (1989),Drama|Horror,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,3.9166666666666665,45,3.4,6192
7434,7743,Explorers (1985),Adventure|Children|Fantasy|Sci-Fi,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,30,3.3666666666666667,191,3.3900523560209423,2668
7435,7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,3.8461538461538463,143,3.6818181818181817,7130
7436,7748,Pierrot Le Fou (1965),Crime|Drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,3.6666666666666665,96,3.859375,8228
7437,7749,Weekend (a.k.a. Le Week-end) (Week End) (1967),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,3.7222222222222223,94,3.7074468085106385,1454
7438,7750,"Hundred and One Nights, A (Cent et une nuits de Simon Cinéma, Les) (1995)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,3.5,10647
7439,7751,Strange Cargo (1940),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.0,7,3.4285714285714284,9038
7440,7752,Seven Girlfriends (1999),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3.5,5,2.9,8926
7441,7753,Tuesdays with Morrie (1999),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3.875,43,3.558139534883721,8974
7442,7754,Temptation of a Monk (You Seng) (1993),Action|Adventure|Drama|Romance,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,2,3.0,10396
7443,7756,Alexander Nevsky (Aleksandr Nevskiy) (1938),Action|Drama|War,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15,4.066666666666666,111,3.725225225225225,3665
7444,7757,Jason and the Argonauts (1963),Action|Adventure|Fantasy,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44,3.659090909090909,369,3.494579945799458,5759
7445,7758,Same Old Song (On connaît la chanson) (1997),Comedy|Drama|Musical,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,4.0,19,3.5526315789473686,9088
7446,7759,Nostalghia (1983),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,4.166666666666667,66,3.8863636363636362,8851
7447,7761,"Soft Skin, The (Peau douce, La) (1964)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3.5,16,3.59375,9086
7448,7762,"Tinker, Tailor, Soldier, Spy (1979)",Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15,4.233333333333333,127,4.177165354330708,8348
7449,7763,Winter Sleepers (Winterschläfer) (2000),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,3.375,53,3.7169811320754715,1836
7450,7764,"Driller Killer, The (1979)",Drama|Horror,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,3.3333333333333335,25,2.66,4737
7451,7765,Perfectly Normal (1990),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3.5,10445
7452,7766,Throne of Blood (Kumonosu jô) (1957),Action|Drama|Thriller|War,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,42,4.071428571428571,411,4.14720194647202,4481
7453,7767,"Best of Youth, The (La Meglio gioventù) (2003)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,4.204545454545454,137,4.109489051094891,4317
7454,7768,Guncrazy (1992),Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,3.25,11,2.227272727272727,9117
7455,7769,Legend of the Village Warriors (Bangrajan) (2000),Action|Drama|War,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,2.8333333333333335,20,3.075,7839
7456,7770,Treasure Island (1990),Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.3333333333333335,41,3.3658536585365852,6611
7457,7771,Zorba the Greek (Alexis Zorbas) (1964),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,3.630434782608696,204,3.803921568627451,2791
7458,7772,Undercurrent (1946),Film-Noir|Thriller,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,3.5,8,3.3125,8529
7459,7773,"Bang, Bang, You're Dead (2002)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,3.7954545454545454,187,3.8315508021390374,6407
7460,7774,My Side of the Mountain (1969),Adventure|Children,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.5,24,3.3541666666666665,2437
7461,7775,"Thin Blue Lie, The (2000)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2.875,22,3.4545454545454546,7407
7462,7781,Twister (1990),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3.25,192,2.9270833333333335,3783
7463,7782,Sniper (1993),Action|Drama,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,2.9545454545454546,151,2.986754966887417,4070
7464,7783,Don't Tell Anyone (No se lo digas a nadie) (1998),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.0,5,3.9,7540
7465,7784,Ghost in the Machine (a.k.a. Deadly Terror) (1993),Horror|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,1.75,38,2.9342105263157894,8558
7466,7785,"Time For Drunken Horses, A (Zamani barayé masti asbha) (2000)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4.25,34,3.6323529411764706,6794
7467,7786,Ghengis Blues (1999),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,4.083333333333333,73,4.068493150684931,4112
7468,7787,To Hell and Back (1955),Action|Drama|War,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,3.2,56,3.5535714285714284,5053
7469,7789,"11'09""01 - September 11 (2002)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3.1,53,3.3867924528301887,7506
7470,7790,"Bon Voyage, Charlie Brown (and Don't Come Back!) (1980)",Adventure|Animation|Children,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3.125,88,3.2329545454545454,7870
7471,7791,Internal Affairs (1990),Crime|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,16,3.09375,153,3.3594771241830066,5762
7472,7792,"Parallax View, The (1974)",Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,3.5172413793103448,181,3.7403314917127073,5142
7473,7802,"Warriors, The (1979)",Action|Crime|Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,54,3.7314814814814814,493,3.7150101419878294,1579
7474,7808,Mayerling (1968),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,7,2.5714285714285716,9882
7475,7809,Ambush (Rukajärven tie) (1999),Drama|Romance|War,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,15,2.966666666666667,143,3.2482517482517483,6823
7476,7810,Babylon 5: A Call to Arms (1999),Adventure|Sci-Fi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,3.7962962962962963,256,3.47265625,4214
7477,7811,Babylon 5: The River of Souls (1998),Drama|Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,17,3.0294117647058822,193,3.238341968911917,3973
7478,7812,Babylon 5: Thirdspace (1998),Drama|Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,29,3.396551724137931,188,3.268617021276596,3267
7479,7813,FM (1978),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2.5,14,3.1785714285714284,8279
7480,7814,Waterloo (1970),Action|Drama|War,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2.5,15,3.1,8649
7481,7815,True Stories (1986),Comedy|Musical,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11,3.772727272727273,83,3.572289156626506,7878
7482,7816,North Beach (2000),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,3,3.5,10599
7483,7817,Zardoz (1974),Fantasy|Sci-Fi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,27,2.685185185185185,170,2.7441176470588236,6570
7484,7818,School For Scoundrels (1960),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,31,3.3225806451612905,9824
7485,7820,"Virgin Spring, The (Jungfrukällan) (1960)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,4.138888888888889,158,4.050632911392405,5936
7486,7821,Ice-Cold in Alex (1958),Adventure|Drama|War,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,4.0,10,3.55,6824
7487,7822,Mogambo (1953),Adventure|Drama|Romance,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,3.1666666666666665,28,3.267857142857143,9246
7488,7823,Demon Lover Diary (1980),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,4.5,10656
7489,7824,Second Skin (Segunda Piel) (1999),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,5,3.6,10091
7490,7825,Victory (1995),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.5,2,3.25,5403
7491,7826,"Secret Life of Walter Mitty, The (1947)",Comedy|Fantasy|Romance,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,17,3.676470588235294,161,3.739130434782609,2620
7492,7827,Cypher (2002),Action|Fantasy|Sci-Fi|Thriller,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,25,3.7,268,3.578358208955224,1163
7493,7828,"Rack, The (1956)",Drama|War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3.5,7,3.4285714285714284,9335
7494,7831,Another Thin Man (1939),Comedy|Crime|Drama|Mystery|Romance,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,13,3.5384615384615383,148,3.918918918918919,5117
7495,7832,"Thin Man Goes Home, The (1945)",Comedy|Crime|Mystery,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,10,3.85,107,3.8598130841121496,6809
7496,7833,Shadow of the Thin Man (1941),Comedy|Crime|Mystery,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,14,3.4642857142857144,128,3.92578125,6416
7497,7834,After the Thin Man (1936),Comedy|Crime|Mystery|Romance,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,24,3.8958333333333335,207,3.86231884057971,2173
7498,7835,Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,6,3.5,80,3.725,8921
7499,7836,Woodstock (1970),Documentary|Musical,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,3.8777777777777778,454,3.895374449339207,502
7500,7837,36 fillette (1988),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,16,3.0,10305
7501,7838,"Internecine Project, The (1974)",Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,4,2.875,10436
7502,7839,Love Crazy (1941),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19,3.4210526315789473,10131
7503,7840,Gunga Din (1939),Adventure|Comedy|War,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18,3.8333333333333335,208,3.7764423076923075,3126
7504,7841,Children of Dune (2003),Fantasy|Sci-Fi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,34,3.4705882352941178,344,3.691860465116279,5325
7505,7842,Dune (2000),Drama|Fantasy|Sci-Fi,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,75,3.7666666666666666,661,3.590015128593041,1704
7506,7843,Lammbock (2001),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.6,39,3.628205128205128,6786
7507,7844,"Legend, The (Fong Sai-Yuk) (1993)",Action|Comedy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3.840909090909091,153,3.8333333333333335,4128
7508,7845,Tremors II: Aftershocks (1996),Comedy|Horror|Sci-Fi,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,19,2.8157894736842106,213,2.5704225352112675,5025
7509,7846,Tremors 3: Back to Perfection (2001),Comedy|Horror|Sci-Fi,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,15,2.3666666666666667,124,2.2016129032258065,2009
7510,7847,"Peanut Butter Solution, The (1985)",Children|Fantasy,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3.0,54,3.185185185185185,8072
7511,7872,Getting It Right (1989),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4.25,12,3.375,5180
7512,7878,Straight to Hell (1987),Comedy|Crime|Western,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3.5,20,2.85,7191
7513,7879,Notorious C.H.O. (2002),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3.4375,109,3.403669724770642,6329
7514,7880,Friday Night (Vendredi Soir) (2002),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,11,3.0,9908
7515,7881,White Zombie (1932),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2.1,49,3.2142857142857144,7737
7516,7882,"Plague of the Zombies, The (1966)",Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.5,19,3.1315789473684212,7799
7517,7883,I Walked with a Zombie (1943),Drama|Horror,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,3.8,77,3.5194805194805197,7939
7518,7884,Highway 61 (1991),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.3,61,3.6639344262295084,7326
7519,7885,"Vampire Lovers, The (1970)",Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,27,3.0925925925925926,9772
7520,7886,Countess Dracula (1972),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3.25,19,2.9473684210526314,6387
7521,7887,"Cheerleaders, The (1973)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.3333333333333333,13,2.423076923076923,8757
7522,7888,How to Succeed in Business Without Really Trying (1967),Comedy|Musical,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10,3.6,125,3.564,2030
7523,7889,Pat Garrett and Billy the Kid (1973),Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3.3125,115,3.4391304347826086,7539
7524,7890,"Left Handed Gun, The (1958)",Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2.8333333333333335,21,3.1904761904761907,8820
7525,7891,"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)",Drama|Horror|Sci-Fi,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,14,3.7857142857142856,66,3.507575757575758,6889
7526,7892,"Street Fighter, The (Gekitotsu! Satsujin ken) (1974)",Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.75,46,3.097826086956522,8077
7527,7893,Return of the Street Fighter (Satsujin ken 2) (1974),Action|Crime|Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,2.8333333333333335,18,3.25,7908
7528,7894,"Duck, You Sucker (a.k.a. Fistful of Dynamite) (Giù la testa) (1971)",Action|Adventure|War|Western,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,3.5,139,3.553956834532374,4002
7529,7895,Bring Me the Head of Alfredo Garcia (1974),Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,7,3.142857142857143,84,3.7023809523809526,8210
7530,7896,Ride the High Country (1962),Adventure|Drama|Western,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13,3.5384615384615383,77,3.8181818181818183,5647
7531,7897,"Ballad of Cable Hogue, The (1970)",Comedy|Western,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3.55,63,3.626984126984127,5893
7532,7898,Junior Bonner (1972),Comedy|Drama|Western,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3.75,25,3.3,9263
7533,7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.6,76,3.5592105263157894,6232
7534,7900,Frankenstein Must Be Destroyed (1969),Drama|Horror|Sci-Fi,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3,3.0,18,2.8055555555555554,5974
7535,7901,"Haunted Palace, The (1963)",Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,13,3.3846153846153846,9941
7536,7912,Finder's Fee (2001),Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,3.5,16,3.3125,7251
7537,7913,"Whip and the Body, The (La Frusta e il corpo) (1963)",Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3.5,15,3.3666666666666667,6000
7538,7914,Berlin: Symphony of a Great City (Berlin: Die Sinfonie der Großstadt) (1927),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3.1,27,3.5185185185185186,5471
7539,7915,Samurai Fiction (1998),Action|Adventure|Comedy,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3.409090909090909,101,3.599009900990099,3906
7540,7916,Gidget (1959),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.1,44,3.25,5605
7541,7917,Wild in the Streets (1968),Drama|Horror|Sci-Fi,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2.5,22,2.727272727272727,7955
7542,7918,"Indian Runner, The (1991)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,3.875,70,3.4,8611
7543,7919,Drunken Angel (Yoidore tenshi) (1948),Drama|Film-Noir,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,3.0,41,3.817073170731707,9199
7544,7920,Desperate Living (1977),Comedy|Crime,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4.4,58,3.7155172413793105,6218
7545,7921,"Devil's Rain, The (1975)",Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3.1666666666666665,24,2.0625,853
7546,7922,"Valachi Papers,The (1972)",Crime|Drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3.1666666666666665,23,3.0652173913043477,9327
7547,7923,Rolling Thunder (1977),Action|Drama,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3.0,40,3.675,7303
